name,description,website,city,state,country,region,subregion,tags,year,program,isExit,isUnicorn,isBCorp,isCurrentSession,linkedin,twitter,facebook,crunchbase,logo
ClassWallet,"Digital wallet technology platform for federal, state and local education and government agencies.",https://classwallet.com,Miami,Florida,United States,Americas,North America,Fintech,2014,"Kaplan EdTech Accelerator, powered by Techstars",false,false,false,false,https://linkedin.com/company/classwallet,https://twitter.com/ClassWallet,https://facebook.com/classwallet,https://crunchbase.com/organization/classwallet,https://apimg.techstars.com/connect/images/image_files/600f3e45255313000800009a/original/classwallet.png
Sphero,We create amazing connected toys.,https://sphero.com,Boulder,Colorado,United States,Americas,North America,Edtech; Mobile; Robotics and Drones; Virtual reality,2010,"Disney Accelerator, powered by Techstars, Techstars Boulder Accelerator",false,false,false,false,https://linkedin.com/company/1199924,https://twitter.com/littleBits,https://facebook.com/GoSphero,https://crunchbase.com/organization/orbotix,https://apimg.techstars.com/connect/perks/image_files/535ebff6766fc3d1a0000002/original/W2-W6saw_400x400.jpg
Placester,"The simple, all-in-one digital marketing platform  for real estate professionals.",https://placester.com,Boston,Massachusetts,United States,Americas,North America,Marketing tech; Real estate tech,2011,Techstars Boston Accelerator,false,false,false,false,https://linkedin.com/company/placester-inc,https://twitter.com/placester,https://facebook.com/Placester,https://crunchbase.com/organization/placester,http://apimg.techstars.com/sf/accounts/logo/Logo_c1597093c8730ef6d73a502ab.jpg
SmartHop,"SmartHop is an autonomous dispatcher for truckers to plan, search and book loads!",https://smarthop.com,Miami,Florida,United States,Americas,North America,Artificial intelligence and machine learning; Supply chain technology,2019,Techstars New York City Accelerator,false,false,false,false,https://linkedin.com/company/smarthop,https://twitter.com/smarthop,https://facebook.com/smarthopapp,https://crunchbase.com/organization/smarthop,https://apimg.techstars.com/connect/images/image_files/600f32716a498b000800009d/original/smarthop.jpg
Twelve Labs,CTRL + F for contexts within videos.,https://twelvelabs.io,San Francisco,California,United States,Americas,North America,Artificial intelligence and machine learning; Infrastructure,2021,Techstars Seattle Accelerator,false,false,false,false,https://linkedin.com/company/twelvelabs,https://twitter.com/twelve_labs,https://facebook.com/twelvelabs,https://crunchbase.com/organization/twelve-labs-62b5,https://apimg.techstars.com/connect/images/image_files/6011a99fad39cb0009000009/original/twelve-labs-logo-square.png
TomoCredit,The next generation credit card designed for people with no credit history or credit score.,https://tomocredit.com,San Francisco,California,United States,Americas,North America,Cryptocurrency/Blockchain; Fintech,2019,"New York Barclays Accelerator, powered by Techstars",false,false,false,false,https://linkedin.com/company/tomocredit,https://twitter.com/TomoCredit,https://facebook.com/TomoCredit-759847904399856/,https://crunchbase.com/organization/tomocredit,http://apimg.techstars.com/sf/accounts/logo/Logo_0f9153ae9a98ad64268b486f1.png
Vita Inclinata,Vita Inclinata creates load stabilization technology for the search and rescue and industrial industries.,https://vitatech.co,Denver,Colorado,United States,Americas,North America,Industrials,2019,Air Force Accelerator Powered by Techstars,false,false,false,false,https://linkedin.com/company/vita-inclinata-technologies,https://twitter.com/vitainclinata,https://facebook.com/vitainclinata/,https://crunchbase.com/organization/vita-inclinata-technologies,http://apimg.techstars.com/sf/accounts/logo/Logo_45a423ec0d39b376d668ca0b7.jpg
Rasa,Rasa is building the standard infrastructure layer for conversational AI.,https://rasa.com,San Francisco,California,United States,Americas,North America,Artificial intelligence and machine learning; Big Data,2015,Techstars Berlin Accelerator,false,false,false,false,https://linkedin.com/company/rasa.,https://twitter.com/Rasa_HQ,https://facebook.com/RasaHQ/,https://crunchbase.com/organization/rasa,http://apimg.techstars.com/sf/accounts/logo/Logo_9f93d7da9f37ebf5cdd290d2f.png
Wise Systems,Wise Systems is an enterprise software solution that helps companies make real-time delivery decisions.,https://wisesystems.com,Cambridge,Massachusetts,United States,Americas,North America,Artificial intelligence and machine learning; Big Data; Mobility tech; Supply chain technology,2015,Techstars Detroit Accelerator,false,false,false,false,https://linkedin.com/company/5348684,https://twitter.com/gowisesystems,https://facebook.com/WiseSystemsInc,https://crunchbase.com/organization/wise-systems,http://apimg.techstars.com/sf/accounts/logo/Logo_d5466b6bd093584f621f9ce02.png
Overstory,"Real-time vegetation intelligence, at scale",https://20tree.ai,Amsterdam,,Netherlands,Europe,Western Europe,Artificial intelligence and machine learning; Cleantech; Climate tech; Insurtech,2019,Techstars Lisbon in Partnership with Semapa Next,false,false,false,false,https://linkedin.com/company/overstoryai,https://twitter.com/overstoryai,,https://crunchbase.com/organization/overstoryai,https://apimg.techstars.com/connect/images/image_files/605669d7a6bd3800072f05c7/original/OVERSTORY_LOGO_BLACK_RGB_282x282.png
Cube,"Cube is intuitive financial planning & analysis software that empowers finance teams & businesses to deliver smarter, faster insights.",https://cubesoftware.com,New York City,New York,United States,Americas,North America,Artificial intelligence and machine learning; Cloudtech and DevOps; Fintech,2019,Techstars New York City Accelerator,false,false,false,false,https://linkedin.com/company/cube-software,https://twitter.com/CubeSoftwareHQ,,https://crunchbase.com/organization/cubesoftware,https://apimg.techstars.com/connect/images/image_files/600f33cd6a498b000800009f/original/cube.jpg
Fideo Intelligence,Cloud based contact management,https://fideo.ai,Denver,Colorado,United States,Americas,North America,Big Data,2011,Techstars Boulder Accelerator,false,false,false,false,https://linkedin.com/company/fideointelligence,https://twitter.com/FullContact,https://facebook.com/FullContactAPI,https://crunchbase.com/organization/fullcontact,http://apimg.techstars.com/sf/accounts/logo/Logo_81e07b438f13a78a58106a8c9.jpeg
Logixboard,Customer engagement platform for the $2 trillion freight forwarding industry.,https://logixboard.com,Seattle,Washington,United States,Americas,North America,Big Data; Supply chain technology,2019,Techstars Seattle Accelerator,false,false,false,false,https://linkedin.com/company/28149566,https://twitter.com/logixboard,https://facebook.com/logixboard/,https://crunchbase.com/organization/logixboard,http://apimg.techstars.com/sf/accounts/logo/Logo_df313ee48cb69ac69a2b75fa3.png
Cutover,Cutover's platform reduces the risk and cost associated with critical enterprise IT change events.,https://cutover.com,London,,United Kingdom,Europe,Western Europe,SaaS,2015,"London Barclays Accelerator, powered by Techstars",false,false,false,false,https://linkedin.com/company/cutover,https://twitter.com/gocutover,,https://crunchbase.com/organization/godesic,http://apimg.techstars.com/sf/accounts/logo/Logo_6eca00670ed50874e096caa85.jpg
Bark,"Bark uses machine learning to detect and alert parents to issues their children are facing online, such as cyberbullying, sexting, and thoughts of suicide.",https://bark.us,Richmond Hill,Georgia,United States,Americas,North America,Artificial intelligence and machine learning,2016,Techstars Atlanta powered by Cox Enterprises,false,false,false,false,https://linkedin.com/company/7582462,https://twitter.com/barktechco,https://facebook.com/barktechnologies,https://crunchbase.com/organization/bark-technologies,http://apimg.techstars.com/sf/accounts/logo/Logo_a9c02bc3cc408f65bd931af4e.jpg
Pixxel,We build and operate cutting-edge hyperspectral imaging satellites.,https://pixxel.space,Palo Alto,California,United States,Americas,North America,Agtech; Big Data; Cleantech; Climate tech; Space tech,2019,Techstars Starburst Space Accelerator,false,false,false,false,https://linkedin.com/company/pixxelspace,https://twitter.com/pixxelspace,https://facebook.com/pixxelspace/,https://crunchbase.com/organization/pixxel-81c6#section-overview,https://apimg.techstars.com/connect/images/image_files/5d2e1f4ba36c117dd800019e/original/Pixxel_New_White.jpeg
Stream,API for building activity feeds and chat,https://getstream.io,Boulder,Colorado,United States,Americas,North America,Big Data; Cloudtech and DevOps,2015,Techstars New York City Accelerator,false,false,false,false,https://linkedin.com/company/getstream-io,https://twitter.com/getstream_io,https://facebook.com/getstream.io,https://crunchbase.com/organization/getstream-io,http://apimg.techstars.com/sf/accounts/logo/Logo_1125681e9fdd2f7ceb764dfb4.jpg
Wunder,Connecting investors with great commercial solar projects,https://wewunder.com,Boulder,Colorado,United States,Americas,North America,Artificial intelligence and machine learning; Cleantech; Climate tech; Fintech,2014,Techstars Boulder Accelerator,false,false,false,false,https://linkedin.com/company/wunder,https://twitter.com/wundercapital,https://facebook.com/WunderCapital,https://crunchbase.com/organization/wunder,http://apimg.techstars.com/sf/accounts/logo/Logo_bca30e55e919f657a2401bbb8.jpg
The Helper Bees,A tech enabled in-home care platform that encourages aging in place by using personality matching to connect private duty caregivers with seniors.,https://thehelperbees.com,Austin,Texas,United States,Americas,North America,Fintech; Insurtech; Lifestyles of Health and Sustainability and wellness,2016,Techstars Austin Accelerator,false,false,false,false,https://linkedin.com/company/the-helper-bees,https://twitter.com/thehelperbees,https://facebook.com/thehelperbees,https://crunchbase.com/organization/the-helper-bees,https://apimg.techstars.com/connect/images/image_files/56bc2000bbe36ff39a000002/original/helper_bees-A-300x300.png
soona,Provides brands with fast casual content at a same-day photo and video studio.,https://soona.co,Denver,Colorado,United States,Americas,North America,"Technology, media and telecommunications",2019,Techstars Boulder Accelerator,false,false,false,false,https://linkedin.com/company/soona,https://twitter.com/soonastudios,https://facebook.com/soonastudios/,https://crunchbase.com/organization/soona,https://apimg.techstars.com/connect/images/image_files/5cb902ca34a60d7189000037/original/soona_-_wink_-_social.jpg
Mathpix,Mathpix is increasing the pace of technological innovation by improving the user experience of creating and sharing research.,https://mathpix.com,Santa Monica,California,United States,Americas,North America,Mobile,2018,Techstars Montréal AI Accelerator,false,false,false,false,https://linkedin.com/company/mathpix,https://twitter.com/mathpixapp,https://facebook.com/mathpix,https://crunchbase.com/organization/mathpix,https://apimg.techstars.com/connect/images/image_files/5bf0507034a60d3b6c00006b/original/Screen_Shot_2018-11-17_at_12.31.06_PM.png
Airspace Link,"Partnering with the FAA and your local community to build ""Highways in the Sky"" for safer drone operations.",https://airspacelink.com,Northville,Michigan,United States,Americas,North America,Mobility tech; Robotics and Drones; Supply chain technology,2019,Techstars Detroit Accelerator,false,false,false,false,https://linkedin.com/company/airspacelink,https://twitter.com/AirspaceLink,https://facebook.com/Airspace-Link-738775396318337/,https://crunchbase.com/organization/airspace-link,http://apimg.techstars.com/sf/accounts/logo/Logo_5a0a4effc0ff8327a2ca5c6af.jpg
Plated,Chef-designed recipes & fresh ingredients delivered to your door,https://plated.com,New York City,New York,United States,Americas,North America,Foodtech; Mobile; Supply chain technology,2013,Techstars New York City Accelerator,true,false,false,false,https://linkedin.com/company/plated,https://twitter.com/plated,https://facebook.com/theplated,https://crunchbase.com/organization/plated,http://apimg.techstars.com/sf/accounts/logo/Logo_fc6b3320969c2368209487005.png
